n,p,rep,rounds
37000,0.5,17,14
37000,0.5,18,14
37000,0.5,19,16
37000,0.5,20,16
37000,0.5,21,18
37000,0.5,22,16
37000,0.5,23,19
37000,0.5,24,18
37000,0.5,25,15
37000,0.5,26,16
37000,0.5,27,16
37000,0.5,28,15
37000,0.5,29,19
37000,0.5,30,15
37000,0.5,31,15
37000,0.5,32,14
37000,0.5,33,15
37000,0.5,34,17
37000,0.5,35,14
37000,0.5,36,15
37000,0.5,37,17
37000,0.5,38,14
37000,0.5,39,17
37000,0.5,40,19
37000,0.5,41,16
37000,0.5,42,19
37000,0.5,43,14
37000,0.5,44,16
37000,0.5,45,15
37000,0.5,46,16
37000,0.5,47,17
37000,0.5,48,19
37000,0.5,49,16
37000,0.5,50,13
37100,0.5,1,15
37100,0.5,2,15
37100,0.5,3,16
37100,0.5,4,16
37100,0.5,5,16
37100,0.5,6,17
37100,0.5,7,20
37100,0.5,8,18
37100,0.5,9,15
37100,0.5,10,18
37100,0.5,11,16
37100,0.5,12,13
37100,0.5,13,15
37100,0.5,14,17
37100,0.5,15,16
37100,0.5,16,16
37100,0.5,17,16
37100,0.5,18,16
37100,0.5,19,19
37100,0.5,20,16
37100,0.5,21,17
37100,0.5,22,14
37100,0.5,23,18
37100,0.5,24,15
37100,0.5,25,16
37100,0.5,26,16
37100,0.5,27,16
37100,0.5,28,15
37100,0.5,29,15
37100,0.5,30,15
37100,0.5,31,14
37100,0.5,32,15
37100,0.5,33,15
37100,0.5,34,15
37100,0.5,35,18
37100,0.5,36,21
37100,0.5,37,14
37100,0.5,38,16
37100,0.5,39,17
37100,0.5,40,18
37100,0.5,41,20
37100,0.5,42,17
37100,0.5,43,21
37100,0.5,44,15
37100,0.5,45,17
37100,0.5,46,18
37100,0.5,47,14
37100,0.5,48,14
37100,0.5,49,15
37100,0.5,50,19
37200,0.5,1,16
37200,0.5,2,16
37200,0.5,3,20
37200,0.5,4,16
37200,0.5,5,17
37200,0.5,6,15
37200,0.5,7,18
37200,0.5,8,19
37200,0.5,9,15
37200,0.5,10,16
37200,0.5,11,15
37200,0.5,12,18
37200,0.5,13,13
37200,0.5,14,17
37200,0.5,15,16
37200,0.5,16,16
37200,0.5,17,16
37200,0.5,18,15
37200,0.5,19,15
37200,0.5,20,17
37200,0.5,21,17
37200,0.5,22,17
37200,0.5,23,17
37200,0.5,24,18
37200,0.5,25,16
37200,0.5,26,15
37200,0.5,27,17
37200,0.5,28,15
37200,0.5,29,15
37200,0.5,30,17
37200,0.5,31,14
37200,0.5,32,15
37200,0.5,33,17
37200,0.5,34,14
37200,0.5,35,16
37200,0.5,36,15
37200,0.5,37,15
37200,0.5,38,17
37200,0.5,39,16
37200,0.5,40,18
37200,0.5,41,22
37200,0.5,42,17
37200,0.5,43,19
37200,0.5,44,17
37200,0.5,45,18
37200,0.5,46,15
37200,0.5,47,15
37200,0.5,48,14
37200,0.5,49,15
37200,0.5,50,19
37300,0.5,1,14
37300,0.5,2,15
37300,0.5,3,16
37300,0.5,4,16
37300,0.5,5,16
37300,0.5,6,17
37300,0.5,7,19
37300,0.5,8,17
37300,0.5,9,18
37300,0.5,10,18
37300,0.5,11,14
37300,0.5,12,19
37300,0.5,13,16
37300,0.5,14,15
37300,0.5,15,18
37300,0.5,16,16
37300,0.5,17,14
37300,0.5,18,17
37300,0.5,19,15
37300,0.5,20,15
37300,0.5,21,15
37300,0.5,22,16
37300,0.5,23,16
37300,0.5,24,19
37300,0.5,25,15
37300,0.5,26,16
37300,0.5,27,18
37300,0.5,28,16
37300,0.5,29,19
37300,0.5,30,15
37300,0.5,31,16
37300,0.5,32,17
37300,0.5,33,16
37300,0.5,34,14
37300,0.5,35,16
37300,0.5,36,16
37300,0.5,37,17
37300,0.5,38,14
37300,0.5,39,15
37300,0.5,40,21
37300,0.5,41,15
37300,0.5,42,13
37300,0.5,43,17
37300,0.5,44,14
37300,0.5,45,18
37300,0.5,46,15
37300,0.5,47,16
37300,0.5,48,17
37300,0.5,49,15
37300,0.5,50,17
37400,0.5,1,17
37400,0.5,2,20
37400,0.5,3,20
37400,0.5,4,16
37400,0.5,5,16
37400,0.5,6,17
37400,0.5,7,17
37400,0.5,8,16
37400,0.5,9,15
37400,0.5,10,18
37400,0.5,11,18
37400,0.5,12,16
37400,0.5,13,16
37400,0.5,14,16
37400,0.5,15,15
37400,0.5,16,15
37400,0.5,17,16
37400,0.5,18,15
37400,0.5,19,16
37400,0.5,20,16
37400,0.5,21,17
37400,0.5,22,16
37400,0.5,23,18
37400,0.5,24,17
37400,0.5,25,15
37400,0.5,26,21
37400,0.5,27,16
37400,0.5,28,22
37400,0.5,29,15
37400,0.5,30,15
37400,0.5,31,16
37400,0.5,32,16
37400,0.5,33,18
37400,0.5,34,16
37400,0.5,35,15
37400,0.5,36,18
37400,0.5,37,18
37400,0.5,38,15
37400,0.5,39,15
37400,0.5,40,15
37400,0.5,41,19
37400,0.5,42,17
37400,0.5,43,18
37400,0.5,44,14
37400,0.5,45,21
37400,0.5,46,15
37400,0.5,47,15
37400,0.5,48,19
37400,0.5,49,21
37400,0.5,50,15
37500,0.5,1,15
37500,0.5,2,14
37500,0.5,3,16
37500,0.5,4,17
37500,0.5,5,16
37500,0.5,6,16
37500,0.5,7,15
37500,0.5,8,15
37500,0.5,9,20
37500,0.5,10,15
37500,0.5,11,15
37500,0.5,12,16
37500,0.5,13,15
37500,0.5,14,15
37500,0.5,15,15
37500,0.5,16,14
37500,0.5,17,15
37500,0.5,18,16
37500,0.5,19,17
37500,0.5,20,15
37500,0.5,21,17
37500,0.5,22,19
37500,0.5,23,16
37500,0.5,24,15
37500,0.5,25,15
37500,0.5,26,15
37500,0.5,27,18
37500,0.5,28,15
37500,0.5,29,23
37500,0.5,30,16
37500,0.5,31,16
37500,0.5,32,15
37500,0.5,33,19
37500,0.5,34,16
37500,0.5,35,18
37500,0.5,36,15
37500,0.5,37,16
37500,0.5,38,17
37500,0.5,39,22
37500,0.5,40,19
37500,0.5,41,17
37500,0.5,42,20
37500,0.5,43,14
37500,0.5,44,19
37500,0.5,45,17
37500,0.5,46,17
37500,0.5,47,17
37500,0.5,48,15
37500,0.5,49,15
37500,0.5,50,19
37600,0.5,1,16
37600,0.5,2,15
37600,0.5,3,16
37600,0.5,4,16
37600,0.5,5,19
37600,0.5,6,19
37600,0.5,7,16
37600,0.5,8,15
37600,0.5,9,16
37600,0.5,10,16
37600,0.5,11,19
37600,0.5,12,18
37600,0.5,13,18
37600,0.5,14,15
37600,0.5,15,15
37600,0.5,16,20
37600,0.5,17,16
37600,0.5,18,16
37600,0.5,19,17
37600,0.5,20,16
37600,0.5,21,16
37600,0.5,22,18
37600,0.5,23,25
37600,0.5,24,14
37600,0.5,25,14
37600,0.5,26,16
37600,0.5,27,16
37600,0.5,28,14
37600,0.5,29,17
37600,0.5,30,16
37600,0.5,31,20
37600,0.5,32,15
37600,0.5,33,17
37600,0.5,34,16
37600,0.5,35,14
37600,0.5,36,15
37600,0.5,37,16
37600,0.5,38,18
37600,0.5,39,16
37600,0.5,40,15
37600,0.5,41,16
37600,0.5,42,21
37600,0.5,43,16
37600,0.5,44,18
37600,0.5,45,16
37600,0.5,46,20
37600,0.5,47,15
37600,0.5,48,20
37600,0.5,49,17
37600,0.5,50,15
37700,0.5,1,21
37700,0.5,2,18
37700,0.5,3,15
37700,0.5,4,18
37700,0.5,5,17
37700,0.5,6,16
37700,0.5,7,14
37700,0.5,8,15
37700,0.5,9,18
37700,0.5,10,16
37700,0.5,11,15
37700,0.5,12,14
37700,0.5,13,17
37700,0.5,14,17
37700,0.5,15,15
37700,0.5,16,16
37700,0.5,17,16
37700,0.5,18,24
37700,0.5,19,16
37700,0.5,20,16
37700,0.5,21,16
37700,0.5,22,16
37700,0.5,23,18
37700,0.5,24,16
37700,0.5,25,17
37700,0.5,26,15
37700,0.5,27,16
37700,0.5,28,18
37700,0.5,29,16
37700,0.5,30,15
37700,0.5,31,17
37700,0.5,32,22
37700,0.5,33,18
37700,0.5,34,16
37700,0.5,35,18
37700,0.5,36,17
37700,0.5,37,16
37700,0.5,38,18
37700,0.5,39,19
37700,0.5,40,18
37700,0.5,41,16
37700,0.5,42,16
37700,0.5,43,17
37700,0.5,44,15
37700,0.5,45,15
37700,0.5,46,16
37700,0.5,47,17
37700,0.5,48,21
37700,0.5,49,15
37700,0.5,50,14
37800,0.5,1,19
37800,0.5,2,18
37800,0.5,3,15
37800,0.5,4,16
37800,0.5,5,18
37800,0.5,6,18
37800,0.5,7,16
37800,0.5,8,15
37800,0.5,9,17
37800,0.5,10,16
37800,0.5,11,18
37800,0.5,12,21
37800,0.5,13,16
37800,0.5,14,16
37800,0.5,15,17
37800,0.5,16,15
37800,0.5,17,13
37800,0.5,18,18
37800,0.5,19,19
37800,0.5,20,21
37800,0.5,21,15
37800,0.5,22,15
37800,0.5,23,17
37800,0.5,24,15
37800,0.5,25,17
37800,0.5,26,17
37800,0.5,27,19
37800,0.5,28,19
37800,0.5,29,16
37800,0.5,30,15
37800,0.5,31,18
37800,0.5,32,16
37800,0.5,33,15
37800,0.5,34,16
37800,0.5,35,15
37800,0.5,36,17
37800,0.5,37,17
37800,0.5,38,15
37800,0.5,39,17
37800,0.5,40,21
37800,0.5,41,15
37800,0.5,42,16
37800,0.5,43,17
37800,0.5,44,15
37800,0.5,45,14
37800,0.5,46,19
37800,0.5,47,18
37800,0.5,48,16
37800,0.5,49,17
37800,0.5,50,15
37900,0.5,1,16
37900,0.5,2,19
37900,0.5,3,15
37900,0.5,4,14
37900,0.5,5,15
37900,0.5,6,17
37900,0.5,7,16
37900,0.5,8,17
37900,0.5,9,15
37900,0.5,10,18
37900,0.5,11,15
37900,0.5,12,18
37900,0.5,13,16
37900,0.5,14,17
37900,0.5,15,16
37900,0.5,16,16
37900,0.5,17,14
37900,0.5,18,14
37900,0.5,19,15
37900,0.5,20,15
37900,0.5,21,15
37900,0.5,22,21
37900,0.5,23,14
37900,0.5,24,19
37900,0.5,25,17
37900,0.5,26,15
37900,0.5,27,16
37900,0.5,28,16
37900,0.5,29,15
37900,0.5,30,16
37900,0.5,31,17
37900,0.5,32,16
37900,0.5,33,14
37900,0.5,34,17
37900,0.5,35,14
37900,0.5,36,15
37900,0.5,37,18
37900,0.5,38,17
37900,0.5,39,17
37900,0.5,40,14
37900,0.5,41,15
37900,0.5,42,17
37900,0.5,43,15
37900,0.5,44,15
37900,0.5,45,17
37900,0.5,46,15
37900,0.5,47,17
37900,0.5,48,15
37900,0.5,49,16
37900,0.5,50,21
38000,0.5,1,17
38000,0.5,2,15
38000,0.5,3,17
38000,0.5,4,17
38000,0.5,5,16
38000,0.5,6,16
38000,0.5,7,21
38000,0.5,8,17
38000,0.5,9,14
38000,0.5,10,16
38000,0.5,11,16
38000,0.5,12,15
38000,0.5,13,21
38000,0.5,14,17
38000,0.5,15,20
38000,0.5,16,18
38000,0.5,17,16
38000,0.5,18,15
38000,0.5,19,17
38000,0.5,20,18
38000,0.5,21,16
38000,0.5,22,16
38000,0.5,23,20
38000,0.5,24,16
38000,0.5,25,18
38000,0.5,26,17
38000,0.5,27,17
38000,0.5,28,15
38000,0.5,29,17
38000,0.5,30,17
38000,0.5,31,14
38000,0.5,32,17
38000,0.5,33,15
38000,0.5,34,15
38000,0.5,35,18
38000,0.5,36,16
38000,0.5,37,15
38000,0.5,38,16
38000,0.5,39,18
38000,0.5,40,18
38000,0.5,41,18
38000,0.5,42,17
38000,0.5,43,23
38000,0.5,44,16
38000,0.5,45,15
38000,0.5,46,15
38000,0.5,47,20
38000,0.5,48,17
38000,0.5,49,15
38000,0.5,50,22
38100,0.5,1,16
38100,0.5,2,17
38100,0.5,3,17
38100,0.5,4,16
38100,0.5,5,15
38100,0.5,6,16
38100,0.5,7,16
38100,0.5,8,22
38100,0.5,9,15
38100,0.5,10,17
38100,0.5,11,14
38100,0.5,12,15
38100,0.5,13,15
38100,0.5,14,16
38100,0.5,15,17
38100,0.5,16,17
38100,0.5,17,14
38100,0.5,18,15
38100,0.5,19,14
38100,0.5,20,17
38100,0.5,21,18
38100,0.5,22,17
38100,0.5,23,15
38100,0.5,24,17
38100,0.5,25,14
38100,0.5,26,14
38100,0.5,27,18
38100,0.5,28,17
38100,0.5,29,13
38100,0.5,30,17
38100,0.5,31,17
38100,0.5,32,16
38100,0.5,33,18
38100,0.5,34,17
38100,0.5,35,17
38100,0.5,36,16
38100,0.5,37,16
38100,0.5,38,17
38100,0.5,39,16
38100,0.5,40,15
38100,0.5,41,16
38100,0.5,42,18
38100,0.5,43,17
38100,0.5,44,15
38100,0.5,45,16
38100,0.5,46,15
38100,0.5,47,16
38100,0.5,48,22
38100,0.5,49,16
38100,0.5,50,14
38200,0.5,1,16
38200,0.5,2,15
38200,0.5,3,15
38200,0.5,4,17
38200,0.5,5,15
38200,0.5,6,16
38200,0.5,7,16
38200,0.5,8,17
38200,0.5,9,16
38200,0.5,10,15
38200,0.5,11,16
38200,0.5,12,15
38200,0.5,13,16
38200,0.5,14,15
38200,0.5,15,15
38200,0.5,16,16
38200,0.5,17,16
38200,0.5,18,16
38200,0.5,19,18
38200,0.5,20,16
38200,0.5,21,17
38200,0.5,22,16
38200,0.5,23,19
38200,0.5,24,16
38200,0.5,25,16
38200,0.5,26,18
38200,0.5,27,20
38200,0.5,28,15
38200,0.5,29,17
38200,0.5,30,15
38200,0.5,31,22
38200,0.5,32,17
38200,0.5,33,16
38200,0.5,34,18
38200,0.5,35,16
38200,0.5,36,17
38200,0.5,37,13
38200,0.5,38,20
38200,0.5,39,16
38200,0.5,40,15
38200,0.5,41,16
38200,0.5,42,14
38200,0.5,43,15
38200,0.5,44,16
38200,0.5,45,15
38200,0.5,46,16
38200,0.5,47,14
38200,0.5,48,26
38200,0.5,49,16
38200,0.5,50,15
38300,0.5,1,16
38300,0.5,2,15
38300,0.5,3,15
38300,0.5,4,18
38300,0.5,5,17
38300,0.5,6,14
38300,0.5,7,17
38300,0.5,8,16
38300,0.5,9,23
38300,0.5,10,14
38300,0.5,11,15
38300,0.5,12,16
38300,0.5,13,20
38300,0.5,14,15
38300,0.5,15,17
38300,0.5,16,17
38300,0.5,17,19
38300,0.5,18,21
38300,0.5,19,17
38300,0.5,20,19
38300,0.5,21,17
38300,0.5,22,17
38300,0.5,23,17
38300,0.5,24,16
38300,0.5,25,17
38300,0.5,26,16
38300,0.5,27,19
38300,0.5,28,14
38300,0.5,29,19
38300,0.5,30,15
38300,0.5,31,18
38300,0.5,32,16
38300,0.5,33,21
38300,0.5,34,18
38300,0.5,35,16
38300,0.5,36,15
38300,0.5,37,21
38300,0.5,38,14
38300,0.5,39,16
38300,0.5,40,15
38300,0.5,41,18
38300,0.5,42,15
38300,0.5,43,18
38300,0.5,44,17
38300,0.5,45,15
38300,0.5,46,16
38300,0.5,47,17
38300,0.5,48,17
38300,0.5,49,15
38300,0.5,50,18
38400,0.5,1,14
38400,0.5,2,15
38400,0.5,3,16
38400,0.5,4,17
38400,0.5,5,15
38400,0.5,6,16
38400,0.5,7,15
38400,0.5,8,15
38400,0.5,9,15
38400,0.5,10,19
38400,0.5,11,15
38400,0.5,12,17
38400,0.5,13,16
38400,0.5,14,15
38400,0.5,15,17
38400,0.5,16,19
38400,0.5,17,14
38400,0.5,18,15
38400,0.5,19,22
38400,0.5,20,16
38400,0.5,21,15
38400,0.5,22,21
38400,0.5,23,18
38400,0.5,24,17
38400,0.5,25,16
38400,0.5,26,15
38400,0.5,27,16
38400,0.5,28,14
38400,0.5,29,16
38400,0.5,30,17
38400,0.5,31,16
38400,0.5,32,15
38400,0.5,33,18
38400,0.5,34,18
38400,0.5,35,21
38400,0.5,36,15
38400,0.5,37,17
38400,0.5,38,15
38400,0.5,39,17
38400,0.5,40,17
38400,0.5,41,17
38400,0.5,42,16
38400,0.5,43,16
38400,0.5,44,15
38400,0.5,45,17
38400,0.5,46,16
38400,0.5,47,17
38400,0.5,48,17
38400,0.5,49,18
38400,0.5,50,15
38500,0.5,1,15
38500,0.5,2,16
38500,0.5,3,15
38500,0.5,4,15
38500,0.5,5,14
38500,0.5,6,17
38500,0.5,7,17
38500,0.5,8,15
38500,0.5,9,14
38500,0.5,10,16
38500,0.5,11,18
38500,0.5,12,18
38500,0.5,13,17
38500,0.5,14,18
38500,0.5,15,17
38500,0.5,16,13
38500,0.5,17,18
38500,0.5,18,17
38500,0.5,19,16
38500,0.5,20,16
38500,0.5,21,19
38500,0.5,22,16
38500,0.5,23,15
38500,0.5,24,15
38500,0.5,25,15
38500,0.5,26,17
38500,0.5,27,15
38500,0.5,28,15
38500,0.5,29,16
38500,0.5,30,15
38500,0.5,31,14
38500,0.5,32,20
38500,0.5,33,18
38500,0.5,34,15
38500,0.5,35,15
38500,0.5,36,17
38500,0.5,37,19
38500,0.5,38,19
38500,0.5,39,18
38500,0.5,40,17
38500,0.5,41,14
38500,0.5,42,17
38500,0.5,43,20
38500,0.5,44,16
38500,0.5,45,16
38500,0.5,46,14
38500,0.5,47,17
38500,0.5,48,21
38500,0.5,49,16
38500,0.5,50,15
38600,0.5,1,17
38600,0.5,2,18
38600,0.5,3,17
38600,0.5,4,16
38600,0.5,5,14
38600,0.5,6,15
38600,0.5,7,16
38600,0.5,8,15
38600,0.5,9,18
38600,0.5,10,17
38600,0.5,11,19
38600,0.5,12,18
38600,0.5,13,16
38600,0.5,14,17
38600,0.5,15,16
38600,0.5,16,14
38600,0.5,17,22
38600,0.5,18,13
38600,0.5,19,15
38600,0.5,20,15
38600,0.5,21,15
38600,0.5,22,18
38600,0.5,23,16
38600,0.5,24,17
38600,0.5,25,23
38600,0.5,26,16
38600,0.5,27,16
38600,0.5,28,16
38600,0.5,29,15
38600,0.5,30,17
38600,0.5,31,17
38600,0.5,32,14
38600,0.5,33,17
38600,0.5,34,14
38600,0.5,35,16
38600,0.5,36,17
38600,0.5,37,15
38600,0.5,38,14
38600,0.5,39,18
38600,0.5,40,17
38600,0.5,41,16
38600,0.5,42,15
38600,0.5,43,16
38600,0.5,44,14
38600,0.5,45,15
38600,0.5,46,15
38600,0.5,47,16
38600,0.5,48,18
38600,0.5,49,15
38600,0.5,50,16
38700,0.5,1,14
38700,0.5,2,17
38700,0.5,3,17
38700,0.5,4,18
38700,0.5,5,27
38700,0.5,6,16
38700,0.5,7,15
38700,0.5,8,16
38700,0.5,9,16
38700,0.5,10,21
38700,0.5,11,16
38700,0.5,12,15
38700,0.5,13,18
38700,0.5,14,19
38700,0.5,15,19
38700,0.5,16,16
38700,0.5,17,17
38700,0.5,18,16
38700,0.5,19,17
38700,0.5,20,18
38700,0.5,21,17
38700,0.5,22,16
38700,0.5,23,18
38700,0.5,24,20
38700,0.5,25,18
38700,0.5,26,17
38700,0.5,27,16
38700,0.5,28,17
38700,0.5,29,16
38700,0.5,30,18
38700,0.5,31,18
38700,0.5,32,17
38700,0.5,33,15
38700,0.5,34,14
38700,0.5,35,16
38700,0.5,36,19
38700,0.5,37,18
38700,0.5,38,17
38700,0.5,39,17
38700,0.5,40,18
38700,0.5,41,14
38700,0.5,42,19
38700,0.5,43,19
38700,0.5,44,15
38700,0.5,45,18
38700,0.5,46,16
38700,0.5,47,18
38700,0.5,48,17
38700,0.5,49,16
38700,0.5,50,16
38800,0.5,1,15
38800,0.5,2,17
38800,0.5,3,16
38800,0.5,4,15
38800,0.5,5,19
38800,0.5,6,18
38800,0.5,7,14
38800,0.5,8,16
38800,0.5,9,17
38800,0.5,10,19
38800,0.5,11,18
38800,0.5,12,16
38800,0.5,13,17
38800,0.5,14,21
38800,0.5,15,16
38800,0.5,16,15
38800,0.5,17,17
38800,0.5,18,14
38800,0.5,19,14
38800,0.5,20,16
38800,0.5,21,16
38800,0.5,22,16
38800,0.5,23,17
38800,0.5,24,18
38800,0.5,25,16
38800,0.5,26,17
38800,0.5,27,17
38800,0.5,28,15
38800,0.5,29,17
38800,0.5,30,17
38800,0.5,31,15
38800,0.5,32,18
38800,0.5,33,22
38800,0.5,34,16
38800,0.5,35,16
38800,0.5,36,16
38800,0.5,37,15
38800,0.5,38,18
38800,0.5,39,15
38800,0.5,40,16
38800,0.5,41,17
38800,0.5,42,15
38800,0.5,43,15
38800,0.5,44,16
38800,0.5,45,16
38800,0.5,46,16
38800,0.5,47,17
38800,0.5,48,16
38800,0.5,49,13
38800,0.5,50,16
38900,0.5,1,16
38900,0.5,2,15
38900,0.5,3,15
38900,0.5,4,17
38900,0.5,5,21
38900,0.5,6,14
38900,0.5,7,19
38900,0.5,8,16
38900,0.5,9,18
38900,0.5,10,17
38900,0.5,11,15
38900,0.5,12,16
38900,0.5,13,17
38900,0.5,14,14
38900,0.5,15,17
38900,0.5,16,19
38900,0.5,17,16
38900,0.5,18,15
38900,0.5,19,16
38900,0.5,20,20
38900,0.5,21,16
38900,0.5,22,16
38900,0.5,23,15
38900,0.5,24,17
38900,0.5,25,15
38900,0.5,26,16
38900,0.5,27,17
38900,0.5,28,15
38900,0.5,29,18
38900,0.5,30,17
38900,0.5,31,16
38900,0.5,32,22
38900,0.5,33,17
38900,0.5,34,15
38900,0.5,35,15
38900,0.5,36,16
38900,0.5,37,15
38900,0.5,38,15
38900,0.5,39,14
38900,0.5,40,21
38900,0.5,41,17
38900,0.5,42,17
38900,0.5,43,19
38900,0.5,44,19
38900,0.5,45,18
38900,0.5,46,17
38900,0.5,47,19
38900,0.5,48,20
38900,0.5,49,17
38900,0.5,50,15
39000,0.5,1,14
39000,0.5,2,14
39000,0.5,3,14
39000,0.5,4,16
39000,0.5,5,17
39000,0.5,6,22
39000,0.5,7,16
39000,0.5,8,15
39000,0.5,9,17
39000,0.5,10,14
39000,0.5,11,15
39000,0.5,12,15
39000,0.5,13,14
39000,0.5,14,18
39000,0.5,15,15
39000,0.5,16,15
39000,0.5,17,16
39000,0.5,18,16
39000,0.5,19,15
39000,0.5,20,17
39000,0.5,21,15
39000,0.5,22,23
39000,0.5,23,14
39000,0.5,24,16
39000,0.5,25,16
39000,0.5,26,17
39000,0.5,27,17
39000,0.5,28,17
39000,0.5,29,18
39000,0.5,30,14
39000,0.5,31,17
39000,0.5,32,19
39000,0.5,33,18
39000,0.5,34,15
39000,0.5,35,15
39000,0.5,36,17
39000,0.5,37,16
39000,0.5,38,15
39000,0.5,39,15
39000,0.5,40,21
39000,0.5,41,18
39000,0.5,42,20
39000,0.5,43,16
39000,0.5,44,16
39000,0.5,45,16
39000,0.5,46,17
39000,0.5,47,15
39000,0.5,48,17
39000,0.5,49,15
39000,0.5,50,15
39100,0.5,1,16
39100,0.5,2,18
39100,0.5,3,17
39100,0.5,4,17
39100,0.5,5,17
39100,0.5,6,14
39100,0.5,7,15
39100,0.5,8,21
39100,0.5,9,20
39100,0.5,10,16
39100,0.5,11,17
39100,0.5,12,16
39100,0.5,13,17
39100,0.5,14,15
39100,0.5,15,14
39100,0.5,16,18
39100,0.5,17,15
39100,0.5,18,18
39100,0.5,19,15
39100,0.5,20,16
39100,0.5,21,16
39100,0.5,22,20
39100,0.5,23,18
39100,0.5,24,15
39100,0.5,25,17
39100,0.5,26,19
39100,0.5,27,20
39100,0.5,28,14
39100,0.5,29,20
39100,0.5,30,18
39100,0.5,31,18
39100,0.5,32,20
39100,0.5,33,20
39100,0.5,34,16
39100,0.5,35,17
39100,0.5,36,16
39100,0.5,37,22
39100,0.5,38,15
39100,0.5,39,19
39100,0.5,40,16
39100,0.5,41,16
39100,0.5,42,18
39100,0.5,43,17
39100,0.5,44,15
39100,0.5,45,17
39100,0.5,46,17
39100,0.5,47,14
39100,0.5,48,15
39100,0.5,49,16
39100,0.5,50,15
39200,0.5,1,16
39200,0.5,2,16
39200,0.5,3,18
39200,0.5,4,16
39200,0.5,5,19
39200,0.5,6,18
39200,0.5,7,14
39200,0.5,8,15
39200,0.5,9,22
39200,0.5,10,15
39200,0.5,11,16
39200,0.5,12,17
39200,0.5,13,18
39200,0.5,14,17
39200,0.5,15,15
39200,0.5,16,19
39200,0.5,17,20
39200,0.5,18,14
39200,0.5,19,15
39200,0.5,20,19
39200,0.5,21,18
39200,0.5,22,18
39200,0.5,23,15
39200,0.5,24,18
39200,0.5,25,16
39200,0.5,26,18
39200,0.5,27,18
39200,0.5,28,15
39200,0.5,29,20
39200,0.5,30,23
39200,0.5,31,17
39200,0.5,32,16
39200,0.5,33,15
39200,0.5,34,17
39200,0.5,35,17
39200,0.5,36,17
39200,0.5,37,18
39200,0.5,38,14
39200,0.5,39,17
39200,0.5,40,17
39200,0.5,41,16
39200,0.5,42,17
39200,0.5,43,16
39200,0.5,44,15
39200,0.5,45,15
39200,0.5,46,15
39200,0.5,47,18
39200,0.5,48,20
39200,0.5,49,19
39200,0.5,50,18
39300,0.5,1,16
39300,0.5,2,15
39300,0.5,3,18
39300,0.5,4,18
39300,0.5,5,15
39300,0.5,6,23
39300,0.5,7,15
39300,0.5,8,16
39300,0.5,9,18
39300,0.5,10,21
39300,0.5,11,16
39300,0.5,12,18
39300,0.5,13,15
39300,0.5,14,17
39300,0.5,15,16
39300,0.5,16,16
39300,0.5,17,16
39300,0.5,18,15
39300,0.5,19,18
39300,0.5,20,17
39300,0.5,21,18
39300,0.5,22,17
39300,0.5,23,14
39300,0.5,24,17
39300,0.5,25,14
39300,0.5,26,14
39300,0.5,27,19
39300,0.5,28,18
39300,0.5,29,15
39300,0.5,30,15
39300,0.5,31,18
39300,0.5,32,22
39300,0.5,33,16
39300,0.5,34,21
39300,0.5,35,16
39300,0.5,36,14
39300,0.5,37,16
39300,0.5,38,15
39300,0.5,39,15
39300,0.5,40,15
39300,0.5,41,18
39300,0.5,42,14
39300,0.5,43,14
39300,0.5,44,19
39300,0.5,45,14
39300,0.5,46,17
39300,0.5,47,15
39300,0.5,48,15
39300,0.5,49,14
39300,0.5,50,18
39400,0.5,1,14
39400,0.5,2,14
39400,0.5,3,18
39400,0.5,4,18
39400,0.5,5,19
39400,0.5,6,16
39400,0.5,7,18
39400,0.5,8,18
39400,0.5,9,16
39400,0.5,10,17
39400,0.5,11,16
39400,0.5,12,15
39400,0.5,13,15
39400,0.5,14,18
39400,0.5,15,17
39400,0.5,16,16
39400,0.5,17,13
39400,0.5,18,16
39400,0.5,19,19
39400,0.5,20,17
39400,0.5,21,17
39400,0.5,22,20
39400,0.5,23,16
39400,0.5,24,17
39400,0.5,25,17
39400,0.5,26,18
39400,0.5,27,16
39400,0.5,28,18
39400,0.5,29,15
39400,0.5,30,14
39400,0.5,31,22
39400,0.5,32,16
39400,0.5,33,17
39400,0.5,34,15
39400,0.5,35,19
39400,0.5,36,17
39400,0.5,37,17
39400,0.5,38,14
39400,0.5,39,18
39400,0.5,40,16
39400,0.5,41,17
39400,0.5,42,18
39400,0.5,43,16
39400,0.5,44,17
39400,0.5,45,21
39400,0.5,46,16
39400,0.5,47,15
39400,0.5,48,17
39400,0.5,49,16
39400,0.5,50,18
39500,0.5,1,16
39500,0.5,2,17
39500,0.5,3,18
39500,0.5,4,15
39500,0.5,5,20
39500,0.5,6,19
39500,0.5,7,19
39500,0.5,8,19
39500,0.5,9,17
39500,0.5,10,18
39500,0.5,11,16
39500,0.5,12,16
39500,0.5,13,15
39500,0.5,14,14
39500,0.5,15,17
39500,0.5,16,16
39500,0.5,17,14
39500,0.5,18,17
39500,0.5,19,15
39500,0.5,20,22
39500,0.5,21,15
39500,0.5,22,17
39500,0.5,23,15
39500,0.5,24,16
39500,0.5,25,17
39500,0.5,26,15
39500,0.5,27,15
39500,0.5,28,17
39500,0.5,29,17
39500,0.5,30,19
39500,0.5,31,16
39500,0.5,32,14
39500,0.5,33,16
39500,0.5,34,15
39500,0.5,35,17
39500,0.5,36,16
39500,0.5,37,15
